filename,xmin,ymin,xmax,ymax,class
1478732237226581995.jpg,806,534,984,680,car
1478732237226581995.jpg,852,456,880,500,trafficLight
1478732237226581995.jpg,1008,540,1052,616,biker
1478732237226581995.jpg,1020,520,1046,556,trafficLight
1478732237226581995.jpg,1032,496,1064,546,trafficLight
1478732237226581995.jpg,1360,530,1856,836,car
1478899492884803410.jpg,0,592,108,836,pedestrian
1478899492884803410.jpg,416,618,548,714,car
1478899492884803410.jpg,422,626,542,710,car
1478899492884803410.jpg,552,606,632,678,car
1478899492884803410.jpg,636,624,682,672,car
1478899492884803410.jpg,788,604,886,674,car
1478899492884803410.jpg,874,606,920,648,car
1478899492884803410.jpg,974,516,1102,900,biker
1478899492884803410.jpg,1094,598,1336,740,car
1478900112734438578.jpg,158,550,464,690,truck
1478900112734438578.jpg,952,586,1016,636,car
1478897894987442296.jpg,126,586,310,720,car
1478897894987442296.jpg,458,602,572,670,car
1478897894987442296.jpg,512,602,724,682,car
1478897894987442296.jpg,752,568,1362,780,car
1478897894987442296.jpg,792,346,830,422,trafficLight
1478897894987442296.jpg,936,342,982,420,trafficLight
1478897894987442296.jpg,944,482,1084,588,truck
1478897894987442296.jpg,1212,456,1264,540,trafficLight
1478897894987442296.jpg,1698,544,1914,1184,car
1478901079927792343.jpg,84,590,198,670,car
1478901079927792343.jpg,224,530,508,650,truck
1478901079927792343.jpg,566,590,676,676,car
1478901079927792343.jpg,904,588,1048,686,car
1478901319870514186.jpg,0,618,54,786,car
1478901319870514186.jpg,42,550,250,654,truck
1478901319870514186.jpg,46,584,314,798,car
1478901319870514186.jpg,238,456,858,966,car
1478901319870514186.jpg,594,368,628,428,trafficLight
1478901319870514186.jpg,782,366,810,414,trafficLight
1478901319870514186.jpg,932,364,960,420,trafficLight
1478901319870514186.jpg,986,596,1014,680,pedestrian
1478901319870514186.jpg,1228,568,1636,820,car
1478901319870514186.jpg,1286,464,1330,538,trafficLight
1478901319870514186.jpg,1292,472,1320,524,trafficLight
1478901319870514186.jpg,1306,606,1414,682,car
1478901319870514186.jpg,1656,564,1898,674,car
1478901319870514186.jpg,1750,222,1826,370,trafficLight
1478901319870514186.jpg,1830,580,1898,722,pedestrian
1478901383283348033.jpg,32,638,100,692,car
1478901383283348033.jpg,160,610,258,690,car
1478901383283348033.jpg,254,622,284,680,pedestrian
1478901383283348033.jpg,468,606,542,662,car
1478901383283348033.jpg,638,568,922,776,car
1478901383283348033.jpg,930,596,1006,648,car
1478901383283348033.jpg,1008,574,1090,650,car
1478901383283348033.jpg,1016,584,1076,644,truck
1478901383283348033.jpg,1184,592,1306,686,car
1478901383283348033.jpg,1604,602,1678,652,car
1478901383283348033.jpg,1612,608,1670,654,car
1478898252044519985.jpg,554,596,670,686,car
1478898252044519985.jpg,762,580,884,684,car
1478898252044519985.jpg,866,604,894,646,car
1478898252044519985.jpg,1552,598,1706,662,truck
1478900961099991049.jpg,268,534,636,842,car
1478900961099991049.jpg,386,440,774,732,truck
1478900961099991049.jpg,692,114,758,256,trafficLight
1478900961099991049.jpg,696,116,746,244,trafficLight
1478900961099991049.jpg,1056,412,1100,500,trafficLight
1478900961099991049.jpg,1064,426,1092,494,trafficLight
1478897885846646936.jpg,56,578,268,700,car
1478897885846646936.jpg,286,610,426,692,car
1478897885846646936.jpg,300,576,434,652,car
1478897885846646936.jpg,436,478,660,680,truck
1478897885846646936.jpg,650,612,720,656,car
1478897885846646936.jpg,704,598,776,646,car
1478897885846646936.jpg,792,346,826,424,trafficLight
1478897885846646936.jpg,938,342,982,420,trafficLight
1478897885846646936.jpg,1036,594,1080,636,car
1478897885846646936.jpg,1212,456,1264,540,trafficLight
1478897885846646936.jpg,1800,554,1916,680,biker
1478897885846646936.jpg,56,578,268,700,car
1478897885846646936.jpg,286,610,426,692,car
1478897885846646936.jpg,300,576,434,652,car
1478897885846646936.jpg,436,478,660,680,truck
1478897885846646936.jpg,650,612,720,656,car
1478897885846646936.jpg,704,598,776,646,car
1478897885846646936.jpg,792,346,826,424,trafficLight
1478897885846646936.jpg,938,342,982,420,trafficLight
1478897885846646936.jpg,1036,594,1080,636,car
1478897885846646936.jpg,1212,456,1264,540,trafficLight
1478897885846646936.jpg,1800,554,1916,680,biker
1478732866909409371.jpg,714,546,762,628,biker
1478732866909409371.jpg,714,552,744,620,biker
1478732866909409371.jpg,794,542,894,596,car
1478732866909409371.jpg,1050,248,1102,338,trafficLight
1478732866909409371.jpg,1264,242,1328,358,trafficLight
1478732866909409371.jpg,1356,554,1468,638,car
1478732866909409371.jpg,1608,570,1686,620,car
1478732866909409371.jpg,1852,420,1900,500,trafficLight
1478900155581974611.jpg,746,602,886,718,car
1478900155581974611.jpg,1084,588,1136,722,biker
1478900155581974611.jpg,1190,596,1240,724,biker
1478897062047577178.jpg,298,592,374,666,truck
1478897062047577178.jpg,354,606,462,678,car
1478897062047577178.jpg,672,586,786,668,car
1478897062047577178.jpg,680,588,792,686,car
1478897062047577178.jpg,844,444,880,512,trafficLight
1478897062047577178.jpg,850,450,876,528,trafficLight
1478897337410271523.jpg,0,438,154,730,truck
1478897337410271523.jpg,140,466,348,708,truck
1478897337410271523.jpg,278,606,434,718,car
1478897337410271523.jpg,428,524,554,712,car
1478897337410271523.jpg,560,560,824,792,car
1478897337410271523.jpg,784,500,880,720,car
1478897337410271523.jpg,912,578,980,674,car
1478897337410271523.jpg,970,546,1022,692,car
1478897337410271523.jpg,1022,570,1212,714,car
1478897337410271523.jpg,1218,464,1398,690,truck
1478732856587236125.jpg,794,546,894,596,car
1478732856587236125.jpg,860,562,1006,660,car
1478732856587236125.jpg,1052,250,1102,336,trafficLight
1478732856587236125.jpg,1264,242,1330,360,trafficLight
1478732856587236125.jpg,1282,258,1330,340,trafficLight
1478732856587236125.jpg,1352,546,1390,604,biker
1478732856587236125.jpg,1484,528,1600,660,car
1478732856587236125.jpg,1488,546,1588,628,car
1478732856587236125.jpg,1612,566,1690,622,car
1478732856587236125.jpg,1852,420,1900,500,trafficLight
1478020653213447314.jpg,166,522,208,618,biker
1478020653213447314.jpg,264,518,420,628,car
1478020653213447314.jpg,932,204,976,288,trafficLight
1478020653213447314.jpg,1534,382,1582,464,trafficLight
1478901314156531360.jpg,0,630,44,788,car
1478901314156531360.jpg,46,550,256,610,truck
1478901314156531360.jpg,46,584,314,798,car
1478901314156531360.jpg,236,448,858,948,car
1478901314156531360.jpg,594,364,630,420,trafficLight
1478901314156531360.jpg,782,362,810,410,trafficLight
1478901314156531360.jpg,932,362,960,418,trafficLight
1478901314156531360.jpg,1228,568,1646,812,car
1478901314156531360.jpg,1286,464,1330,538,trafficLight
1478901314156531360.jpg,1292,472,1320,524,trafficLight
1478901314156531360.jpg,1742,214,1818,362,trafficLight
1478901314156531360.jpg,1836,576,1904,718,pedestrian
1478732147187799695.jpg,28,560,288,754,car
1478732147187799695.jpg,246,362,644,764,truck
1478732147187799695.jpg,258,378,670,756,car
1478732147187799695.jpg,738,568,854,654,car
1478732147187799695.jpg,864,554,920,606,car
1478732147187799695.jpg,922,566,1006,642,car
1478732147187799695.jpg,1076,572,1104,634,pedestrian
1478732147187799695.jpg,1210,566,1342,634,car
1478732147187799695.jpg,1324,556,1408,610,car
1478732147187799695.jpg,1504,546,1682,660,car
1478020257692662705.jpg,136,528,338,666,car
1478020257692662705.jpg,938,568,1008,638,pedestrian
1478020257692662705.jpg,942,580,1006,634,pedestrian
1478020257692662705.jpg,1030,582,1076,622,car
1478020257692662705.jpg,1110,516,1138,566,trafficLight
1478020257692662705.jpg,1238,584,1326,690,car
1478020257692662705.jpg,1282,546,1428,704,car
1478020257692662705.jpg,1382,362,1834,756,car
1478020257692662705.jpg,1386,354,1858,758,truck
1478898356590043065.jpg,0,528,228,920,car
1478898356590043065.jpg,158,604,300,698,car
1478898356590043065.jpg,288,614,386,680,car
1478898356590043065.jpg,320,540,934,1038,car
1478898356590043065.jpg,512,296,558,376,trafficLight
1478898356590043065.jpg,726,298,772,388,trafficLight
1478898356590043065.jpg,920,590,966,674,pedestrian
1478898356590043065.jpg,1022,582,1062,670,pedestrian
1478898356590043065.jpg,1026,586,1056,672,pedestrian
1478898356590043065.jpg,1056,452,1108,540,trafficLight
1478898356590043065.jpg,1056,572,1098,668,pedestrian
1478898356590043065.jpg,1088,574,1120,668,pedestrian
1478898356590043065.jpg,1110,568,1160,668,pedestrian
1478898356590043065.jpg,1172,578,1236,688,biker
1478898356590043065.jpg,1226,578,1290,686,biker
1478898356590043065.jpg,1298,582,1340,682,pedestrian
1478898356590043065.jpg,1326,578,1370,682,pedestrian
1478898356590043065.jpg,1372,574,1410,678,pedestrian
1478898356590043065.jpg,1560,544,1634,708,pedestrian
1478898356590043065.jpg,1704,562,1752,666,pedestrian
1478898356590043065.jpg,1728,570,1914,672,car
1478898356590043065.jpg,1758,564,1788,630,pedestrian
1478898077229103820.jpg,0,570,190,918,car
1478898077229103820.jpg,196,404,962,1012,car
1478898077229103820.jpg,680,352,706,402,trafficLight
1478898077229103820.jpg,856,364,890,420,trafficLight
1478898077229103820.jpg,860,366,886,416,trafficLight
1478898077229103820.jpg,964,562,1046,656,car
1478898077229103820.jpg,1030,52,1916,840,truck
1478899150682240872.jpg,238,608,494,762,car
1478899150682240872.jpg,470,608,626,722,car
1478899150682240872.jpg,588,624,702,710,car
1478899150682240872.jpg,920,560,1028,694,truck
1478899150682240872.jpg,1034,602,1118,672,car
1478899150682240872.jpg,1222,594,1270,712,biker
1478899150682240872.jpg,238,608,494,762,car
1478899150682240872.jpg,470,608,626,722,car
1478899150682240872.jpg,588,624,702,710,car
1478899150682240872.jpg,920,560,1028,694,truck
1478899150682240872.jpg,1034,602,1118,672,car
1478899150682240872.jpg,1222,594,1270,712,biker
1478897344837322349.jpg,2,482,234,666,truck
1478897344837322349.jpg,134,614,310,724,car
1478897344837322349.jpg,216,502,492,644,car
1478897344837322349.jpg,264,520,414,682,truck
1478897344837322349.jpg,282,558,798,934,car
1478897344837322349.jpg,648,494,882,738,truck
1478897344837322349.jpg,750,456,910,778,car
1478897344837322349.jpg,922,596,1018,674,car
1478897344837322349.jpg,1016,538,1106,726,car
1478897344837322349.jpg,1024,554,1204,706,car
1478897344837322349.jpg,1090,566,1416,762,car
1478897344837322349.jpg,1306,458,1534,684,truck
1478897344837322349.jpg,1356,482,1524,660,car
1478897808723406826.jpg,142,574,264,684,truck
1478897236862213896.jpg,0,442,408,748,truck
1478897236862213896.jpg,464,580,630,706,car
1478897236862213896.jpg,702,616,758,658,car
1478897236862213896.jpg,932,604,1016,664,car
1478898300031769765.jpg,0,596,254,760,car
1478898300031769765.jpg,34,536,82,592,trafficLight
1478898300031769765.jpg,48,534,72,570,trafficLight
1478898300031769765.jpg,592,370,632,420,trafficLight
1478898300031769765.jpg,596,372,622,414,trafficLight
1478898300031769765.jpg,668,576,874,730,car
1478898300031769765.jpg,754,370,788,420,trafficLight
1478898300031769765.jpg,1012,484,1038,532,trafficLight
1478898300031769765.jpg,1012,580,1042,652,pedestrian
1478898300031769765.jpg,1154,564,1210,664,biker
1478898300031769765.jpg,1168,576,1206,656,biker
1478898300031769765.jpg,1250,264,1304,388,trafficLight
1478898300031769765.jpg,1252,270,1290,412,trafficLight
1478898300031769765.jpg,1266,574,1362,644,biker
1478898300031769765.jpg,1302,562,1350,652,biker
1478898300031769765.jpg,1328,574,1562,646,car
1478898300031769765.jpg,1470,550,1514,686,pedestrian
1478898300031769765.jpg,1476,564,1528,674,pedestrian
1478898300031769765.jpg,1558,558,1664,646,car
1478897177447512119.jpg,140,598,404,746,car
1478897177447512119.jpg,148,598,398,758,car
1478897177447512119.jpg,488,484,684,692,truck
1478897177447512119.jpg,492,474,692,682,truck
1478897177447512119.jpg,666,604,712,652,car
1478897177447512119.jpg,696,606,730,648,car
1478897177447512119.jpg,724,606,758,640,car
1478897177447512119.jpg,944,586,996,662,car
1478897177447512119.jpg,970,600,1034,664,car
1478897177447512119.jpg,1004,598,1122,692,car
1478897177447512119.jpg,1010,592,1126,702,car
1478897177447512119.jpg,1100,582,1236,742,car
1478897177447512119.jpg,1106,580,1214,744,car
1478897177447512119.jpg,1164,500,1680,832,car
1478897177447512119.jpg,1176,514,1668,810,car
1478732743036994685.jpg,114,522,218,646,truck
1478732743036994685.jpg,138,532,290,646,truck
1478732743036994685.jpg,208,578,264,656,car
1478732743036994685.jpg,244,588,364,638,car
1478732743036994685.jpg,384,560,506,636,car
1478732743036994685.jpg,394,564,496,630,car
1478732743036994685.jpg,520,562,612,628,car
1478732743036994685.jpg,656,556,726,624,car
1478732743036994685.jpg,784,516,812,554,trafficLight
1478732743036994685.jpg,880,462,910,502,trafficLight
1478732743036994685.jpg,966,572,1028,624,car
1478732743036994685.jpg,978,572,1032,614,car
1478732743036994685.jpg,1040,518,1060,562,trafficLight
1478732743036994685.jpg,1056,522,1076,556,trafficLight
1478732743036994685.jpg,1074,566,1176,658,car
1478732743036994685.jpg,1128,506,1234,580,truck
1478901205611637645.jpg,372,608,522,706,car
1478901205611637645.jpg,372,612,514,708,car
1478901205611637645.jpg,562,604,638,654,car
1478901205611637645.jpg,570,608,628,656,car
1478901205611637645.jpg,772,578,846,640,car
1478901205611637645.jpg,780,584,842,632,car
1478901205611637645.jpg,864,582,904,654,biker
1478901205611637645.jpg,868,580,900,658,biker
1478901205611637645.jpg,944,572,1004,644,car
1478901205611637645.jpg,994,582,1102,654,car
1478901205611637645.jpg,1150,550,1392,650,car
1478901205611637645.jpg,1324,534,1644,668,car
1478901205611637645.jpg,1462,534,1746,678,car
1478898841615804220.jpg,472,480,718,696,truck
1478898841615804220.jpg,1192,670,1428,754,car
1478898841615804220.jpg,1768,668,1916,736,car
1478901026797891824.jpg,592,574,722,694,car
1478901026797891824.jpg,700,596,788,664,car
1478901026797891824.jpg,854,608,902,648,car
1478901026797891824.jpg,860,574,920,648,truck
1478901026797891824.jpg,868,578,916,626,car
1478731982023883416.jpg,172,530,324,616,truck
1478731982023883416.jpg,220,554,334,612,truck
1478731982023883416.jpg,446,560,528,618,car
1478731982023883416.jpg,466,564,526,612,car
1478731982023883416.jpg,536,566,600,616,car
1478731982023883416.jpg,540,560,602,612,car
1478731982023883416.jpg,624,564,680,614,car
1478731982023883416.jpg,762,556,820,616,car
1478731982023883416.jpg,860,552,1012,682,car
1478731982023883416.jpg,878,476,900,518,trafficLight
1478731982023883416.jpg,936,478,966,518,trafficLight
1478731982023883416.jpg,1072,526,1100,562,trafficLight
1478731982023883416.jpg,1092,544,1148,630,car
1478731982023883416.jpg,1108,520,1134,556,trafficLight
1478731982023883416.jpg,1128,502,1322,662,car
1478731982023883416.jpg,1130,518,1278,660,truck
1478731982023883416.jpg,1332,544,1378,654,pedestrian
1478731982023883416.jpg,1610,550,1846,672,car
1478731982023883416.jpg,1612,558,1850,654,car
1478898549114385704.jpg,0,556,102,694,truck
1478898549114385704.jpg,424,574,476,668,pedestrian
1478898549114385704.jpg,488,566,528,678,pedestrian
1478898549114385704.jpg,492,568,520,666,pedestrian
1478898549114385704.jpg,516,572,538,672,pedestrian
1478898549114385704.jpg,518,570,542,670,pedestrian
1478898549114385704.jpg,628,560,664,662,pedestrian
1478898549114385704.jpg,1320,542,1684,752,car
1478898549114385704.jpg,1324,528,1682,740,car
1478021873587811289.jpg,226,554,276,652,pedestrian
1478021873587811289.jpg,230,560,264,666,pedestrian
1478021873587811289.jpg,342,550,524,634,car
1478021873587811289.jpg,644,546,714,600,car
1478021873587811289.jpg,652,542,724,598,car
1478021873587811289.jpg,710,498,888,682,biker
1478021873587811289.jpg,984,538,1026,600,car
1478021873587811289.jpg,1024,548,1084,606,car
1478021873587811289.jpg,1066,534,1202,632,car
1478020930721413700.jpg,186,562,326,632,car
1478020930721413700.jpg,456,528,492,574,trafficLight
1478020930721413700.jpg,660,528,788,638,truck
1478020930721413700.jpg,662,546,776,634,truck
1478020930721413700.jpg,808,574,900,642,car
1478020930721413700.jpg,820,436,854,480,trafficLight
1478020930721413700.jpg,914,572,976,618,car
1478020930721413700.jpg,984,444,1012,490,trafficLight
1478020930721413700.jpg,984,444,1028,488,trafficLight
1478020930721413700.jpg,1032,562,1142,626,car
1478020930721413700.jpg,1096,506,1130,548,trafficLight
1478020930721413700.jpg,1102,518,1132,552,trafficLight
1478020930721413700.jpg,1214,492,1248,524,trafficLight
1478020930721413700.jpg,1222,478,1242,522,trafficLight
1478020930721413700.jpg,1234,508,1666,826,car
1478897848714641994.jpg,264,584,414,674,car
1478897848714641994.jpg,294,580,326,672,pedestrian
1478897848714641994.jpg,296,588,328,676,pedestrian
1478897848714641994.jpg,330,584,368,676,pedestrian
1478897848714641994.jpg,366,588,406,670,pedestrian
1478897848714641994.jpg,402,576,440,670,pedestrian
1478897848714641994.jpg,410,584,502,626,car
1478897848714641994.jpg,420,612,524,662,car
1478897848714641994.jpg,482,582,516,664,pedestrian
1478897848714641994.jpg,524,572,570,660,pedestrian
1478897848714641994.jpg,540,490,734,656,truck
1478897848714641994.jpg,542,494,732,662,car
1478897848714641994.jpg,548,572,594,670,pedestrian
1478897848714641994.jpg,564,586,594,662,pedestrian
1478897848714641994.jpg,596,576,630,664,pedestrian
1478897848714641994.jpg,600,576,622,656,pedestrian
1478897848714641994.jpg,842,352,882,416,trafficLight
1478897848714641994.jpg,978,348,1020,430,trafficLight
1478897848714641994.jpg,1018,580,1098,648,car
1478897848714641994.jpg,1242,452,1280,526,trafficLight
1478897848714641994.jpg,1246,570,1478,672,car
1478897848714641994.jpg,1722,574,1916,672,car
1478897932692237013.jpg,74,626,146,684,car
1478897932692237013.jpg,206,496,232,540,trafficLight
1478897932692237013.jpg,290,574,468,722,car
